Date,AAPL_bu,AMT_bu,AMZN_bu,BA_bu,BAC_bu,BHP_bu,COR_bu,CVX_bu,DUK_bu,DVA_bu,ECL_bu,GE_bu,GOOGL_bu,JPM_bu,KO_bu,LLY_bu,META_bu,MMM_bu,MSFT_bu,NEE_bu,NKE_bu,NVDA_bu,PEP_bu,PG_bu,PLD_bu,RIO_bu,SBUX_bu,SLB_bu,SO_bu,SPG_bu,VZ_bu,WFC_bu,XOM_bu
2022-09-19,168.9912364386518,259.3059007753564,137.349874055866,170.50738320185195,33.80677524181773,53.5974362864594,149.98708107003287,156.8718221378709,105.38062035514311,95.79637294456926,171.4058252662906,61.722404543283425,116.75161242923417,115.09125644249674,61.66609970177608,319.5888670341341,172.90702657759968,131.77189611209377,278.92415419646034,87.61659562231479,110.89402515824446,179.76892308522332,172.13753306423638,142.2794789702166,129.63433667389438,55.467244091255616,90.56650763154413,39.89811211525914,75.57126091535811,97.48633993983577,39.91855310430031,43.70038552728335,95.1664744650274
2022-09-20,167.75628084672616,259.03150237008504,137.30808021600777,170.53975006653167,33.778829705389,53.46898305905542,149.9549841047962,156.90211376860572,105.00865845701738,95.69591743630924,171.55010449419302,61.86451665703516,116.38574611066328,115.05139592709904,61.41772352382382,318.03583613498705,173.20271868654766,129.4796571164408,277.23746856130833,87.59468799305655,111.00499055915775,176.73854024341318,171.48612029161487,140.56075449076002,129.90164592296492,55.28502911351778,90.95205032487847,39.80254119699352,75.55327434808513,97.23306031477307,39.66851512046939,43.683171922938264,95.30305475572636
2022-09-21,166.44727239479732,259.585611844951,137.5474634149351,170.5451862943939,33.797665270343046,53.13683042220963,149.87845177570793,156.78408874809264,104.92943243856418,95.51367570108557,172.3681125108272,61.89195396516102,116.12031258161957,115.21928921698348,61.13344417734113,318.39455921973445,173.94501494838454,126.7368766245187,275.655137450564,87.73566047832678,111.33565204845026,172.75264025792094,170.7544990440377,139.49285990307934,130.4818880322619,54.753378634109616,91.0284619818558,39.781698111958725,75.67603190320821,97.18903609973192,39.64993888951306,43.774479341422094,95.3874963439788
2022-09-22,164.84143381379513,259.7637568011278,137.60706953332425,170.31358986434955,33.873478270714436,52.8377388561945,149.578677845336,156.41138529389502,104.69567641359166,95.47743520444773,173.00812250820442,61.66341084074825,115.51584625503166,115.49233815467984,60.761182381753116,317.3004190612498,173.98404743804178,123.55993980733858,273.3516856573366,87.81124997881486,111.48302006809352,168.23321693547416,169.64333374453062,138.313666600061,130.25798305124968,54.42942409936705,91.0592113196555,39.667067038899674,75.75889801663618,97.5957272324569,39.48419663550426,43.90907368443722,95.29056259444364
2022-09-23,162.05355544224253,259.1760718657617,137.13099942597736,169.51810150325485,33.95043043227447,52.17568274704996,149.0141824169292,157.38030884916753,104.52632340680967,95.38641415653359,172.93420205582692,61.12290834114916,114.01811307783176,115.6866882845313,60.260096848954284,314.9998406382062,173.03903675946538,118.59168643585394,269.8237692217016,87.85316273530196,111.21149857826366,159.87990363785127,168.27147367706965,136.867468664856,129.33945687426393,54.036263005151774,91.07583980609577,39.86327719198875,75.89572066791324,97.70287002037787,39.259158849062196,44.0441626555446,95.83194372030653
2022-09-26,160.8654397839445,260.30646206507305,137.2527419696196,169.69412610508508,34.20816505810392,51.81777755446743,149.08929491586974,158.64286858189936,105.0231085288488,95.69751486376933,173.64763977585795,60.891077459342156,113.8233176201725,116.4586443210045,60.176307943410826,314.10968168327054,173.36045006712305,117.37523292016321,268.37046617590613,88.12431981731393,111.64538553087998,155.9183285525828,167.81909813752605,136.25322114101718,129.4204763775727,53.73820312026922,91.04266964068597,40.24187610857527,76.36389904049787,98.52554486904953,39.151212274502846,44.30878904793273,96.49021537048387
2022-09-27,159.9644967899282,260.8236500207742,137.32861426188026,168.77277177828753,34.45810699779351,51.430596148543124,148.9241165972564,158.86407625086986,105.6887224620308,96.15378069270992,174.34390954772957,60.404654203954436,113.66802314682194,117.14302173285608,60.3411786789054,314.20222032732096,173.8135476120899,116.58038636710626,267.14236182984314,88.32691920203266,111.83461086076233,152.22488264949453,167.55708975800124,136.25782685106975,129.49070130171984,53.25263258183009,91.03421590467819,40.26610265742848,76.86722460466565,98.77120160870679,38.94857214856331,44.46259430179054,96.02428841557328
2022-09-28,159.61226994233562,261.3525309898986,137.01167607778692,167.17325287739502,34.53258752040496,51.32678822601047,148.66654600397436,158.63327135033416,105.96551542212771,96.25440324297551,174.144006433894,59.93732145334459,113.21960931572309,117.34316206772147,60.34715381899327,320.6577104404425,173.49473540659457,115.79275645374287,265.6434174020261,88.39937647069553,111.62973461018402,148.50185353928754,167.3342754062177,136.33452445128233,129.21411620770496,53.081170559582375,90.94309861947755,40.24798178610487,77.10881595625288,98.48109803384621,38.79471611353967,44.435549421268725,95.74291563918517
2022-09-29,160.6557021150064,262.2031691858239,137.04087362396317,166.43403701235113,34.64749853583274,51.27028272985309,148.32041428732688,158.6217328167985,106.87890033271563,96.37502718562662,174.16621941222218,59.725392236335914,112.97009450412259,117.69264050593782,60.38815590045919,323.9815159618412,172.59470440091712,115.07894587089076,264.3501059168678,88.69684586327459,111.78699723949713,145.54435874607452,167.23620750217208,137.1603222976364,129.08950041484655,52.98598296988483,90.86658438863525,40.21988681524336,77.79112534779513,98.56495635731278,38.79054498510936,44.44223448453271,95.49698745146958
2022-09-30,161.93803393814767,261.75097792996087,136.97265206194132,166.81313869112046,34.767807237796525,51.27075362243593,147.7090469918293,158.78134050213674,107.64400458214767,96.68130060041716,174.25704774300596,59.50790783904954,112.47685810851824,118.07453044340232,60.37499823448893,325.4779419488017,170.9454669780722,114.01935433956913,263.3169992532945,89.04588552851204,113.9397035164652,145.04997923935963,167.183380376929,137.89534530926875,128.64908156270366,53.0097586386864,90.92194963887515,40.23400223585508,78.29682467814669,98.52289508241212,38.81946138561812,44.43720500536505,95.45559685987939
2022-10-03,162.11098657598853,261.39017888134293,136.56470458550626,166.337388186816,34.7613897210625,51.35610758601917,146.7822488971551,158.38038477533053,107.83274106302908,96.68548759510338,173.96075330528893,59.1603573626869,111.92048570896719,118.08222321259822,60.32711718322846,326.29284504752127,169.6901522103223,113.4294282798317,262.28514389783123,89.08102217953312,114.75351646368257,144.5368106785706,167.0871003347345,138.146018889162,128.10331966342557,53.21671011386964,90.73393398380605,40.2658127572777,78.39936803639583,98.38989561846437,38.754196298236046,44.36935687405135,95.1265408482522
2022-10-04,161.9313549608009,260.05423118887074,136.21459613622062,165.14333659595053,34.73719773121185,51.64972429086023,146.31456635054886,158.43302776836433,107.7309511183971,96.73460992047887,173.42107321541891,58.785403901490334,111.44992172293689,118.0317982200237,60.219731005542414,328.70497416406164,168.46491240775813,113.38821594497783,261.8422287890828,88.86100716639874,114.812115194542,144.28143933404874,166.99588211312542,138.22637317330972,127.0922351910265,53.80527177162327,90.7235557685709,40.411694393575594,78.31811287256026,98.1550299265148,38.68588257548002,44.421064273673,95.16661497593437
2022-10-05,161.49955404495688,257.8411388805841,135.36320420607322,163.1759691866948,34.67024032275923,51.76958375379923,145.3758890176727,158.75407882224044,107.30389110581184,96.6479211353713,171.5553587921421,58.1557467458691,110.40904209484066,117.75075946312172,59.9159151182156,331.2020140382848,166.75003143557555,112.89090890964198,260.6448690424723,88.17201153215751,114.0351703012104,143.708851429498,166.30654100790355,138.1420160069807,125.43298033682525,54.223194140926836,90.8831202678965,40.983277006256735,78.05301068193907,97.60820565372138,38.613961088623114,44.36925632442933,95.9400345552218
2022-10-06,161.21465744596088,255.59794601581007,134.3515579814716,160.5026898254495,34.458362263036626,51.813335895141066,144.1898032554053,159.38366762664165,107.1908364387647,96.45503100278617,169.44675887725816,57.37090040747915,109.49450856692758,117.05256974958115,59.68810524950926,333.53583884925746,164.40070821294051,112.63989586117705,259.08000630319435,87.52394630021435,113.07609650290783,142.52740578802693,165.90186812734862,138.2029416180908,123.3422124313293,54.35967118172064,90.8728733729838,41.65439916930279,78.04464406732197,96.84162558074712,38.53844217328238,44.03125946755228,97.22550920439613
2022-10-07,160.82747968147083,253.24031517056747,132.43730674189945,157.50067561615973,34.18498906986232,51.56576700280543,142.8247449461464,159.39145717102966,106.86128846909273,96.00550907832091,166.7341309474183,56.378683391629515,107.725306256538,116.20876345769459,59.36529488041683,334.48068353547046,159.62301564221545,111.86588149830375,255.67797326208313,87.01152064063426,111.6428822758497,140.19408692760285,165.330549730466,138.0284605315179,120.43130961371665,54.27708544459265,90.80676387314942,42.15819489734459,77.98861655740593,95.70943769157083,38.361053270906694,43.618040512545164,97.99185240996965
2022-10-10,158.61594455919513,249.46257673565853,128.97222497516094,153.53097168849987,33.78058487714249,50.99978454769443,140.87122754300248,158.69201786986827,105.97188164992006,94.92361146055455,162.69869694993466,54.7220775690423,105.34445014448445,114.91088571981858,58.87460521044558,335.1494133494349,153.15975138717704,110.25072455057544,250.89590271839916,86.01981457598427,109.51318575507366,137.23330792512377,164.23790306903217,137.41107056174775,116.67589114711173,54.057782931569726,90.70553674315816,42.47571691515382,77.54694301928363,93.99984332191654,37.99908189329695,43.08232962246287,98.17859313992273
2022-10-11,158.4019252700584,246.8836899455342,128.01745758735316,151.96579495189928,33.643131905961944,50.86003061253015,140.99167157350766,158.43701921253952,105.24719315584326,94.43290836758091,160.44188662126652,54.01364651549221,104.79466601689381,114.55727238592425,58.69502254236851,336.1631197892935,151.9218795970153,109.3628043759137,250.55878888786296,85.3483915833197,108.40396091543182,137.5224034480265,164.27504766744335,137.0310629600413,113.57429632785043,54.012828783832305,90.67811226762423,42.84635499340382,77.24312760304281,93.302680776595,37.87366048175996,43.0002179988666,98.49568844674663
2022-10-12,157.7779464410682,244.5105844469987,126.26615138565856,149.72660483948346,33.464012167403986,50.7559092272547,140.8998740299408,157.59758338964718,104.40448724318685,94.12136985964763,158.3283985949986,53.35243610874179,103.901477409346,113.92338844811849,58.327314298530204,336.7672812778219,150.7727970620057,108.95550797002582,249.5341337717097,84.91443203898082,106.77163786089403,137.6264713217489,164.38639485993411,136.3803864313756,110.78684386132807,53.96679263578664,89.95795648447269,43.099982129691035,76.73539579727571,92.55087455676714,37.786017198046665,42.865056154329274,98.60371786172524
2022-10-13,157.1841743186207,241.81519626882476,124.84507316023496,146.99947629788326,33.07241059717232,50.65397301387514,141.2179358118207,158.45705823019523,103.59392585552214,93.57288570440582,156.28175386104334,53.178630917741,103.4155277575673,112.79083627012255,58.032533570722606,338.236231868737,149.32504708147826,108.68163669447318,248.8066121740702,84.7365925326129,105.17958921781562,137.33181535604146,165.9479492394554,135.6418272680686,108.89137880912007,54.03581090117404,89.45022798867433,43.82167134069905,76.11231002498863,91.99011911502625,37.58915493777338,42.59822592660061,99.59471534333699
2022-10-14,156.95997258335004,238.49705650877456,124.58970628848442,145.41400285129,32.726465509311495,50.693171726964025,141.2239867856949,158.87595944807333,102.66386055141581,92.95306113204755,155.30124824200612,53.33639402341568,102.94971113166793,111.90861215774332,57.7182182466547,339.3422312755177,148.71101508862392,108.30340608980873,248.35081701628357,84.72718823907958,103.70510885745543,137.23908019187778,166.28145979195534,134.64968805875264,107.48888326290968,54.03594574103907,88.89213877502057,44.1731134745465,75.36627833412295,91.35206549225927,37.29173875618581,42.45689388925057,100.15689091202825
2022-10-17,155.79285862844205,233.32788694843737,123.08245378689782,143.74475958393677,32.44945355805794,50.532402601659975,141.53078957982524,159.40657336068944,101.17404288713793,92.28610447387948,152.94564901144764,53.59770747911995,102.34266609613786,111.57037776938864,57.22063076933088,340.09162571175113,146.8832542247199,107.91077976990678,247.635672859812,83.86993080054853,101.02487382806922,135.90195532460115,166.91928540634822,133.47731141182416,106.07919092954961,53.96761601906453,88.22038883664976,44.58415078104925,74.17127713113044,91.08830951722173,36.897409531567334,42.37243234256232,100.89110453246431
2022-10-18,153.8435537011132,229.42561933143435,122.13539208044811,141.68482461016646,32.6567540823923,50.42026656849192,142.2490057603239,160.17891508326082,99.6370606077868,92.00459682542774,151.3428676481227,54.31056066455031,102.27717909969695,112.65272801861565,56.68005481713404,340.31464421815076,145.28428314313612,107.8050883441748,247.24381698800994,82.97886954600014,99.30081940538105,134.78977727846984,168.0066000204594,132.26460200283194,105.08008287462538,53.95746270992564,87.85994140977303,45.05823633823454,72.96516954853772,91.15634003449162,36.59692534807628,42.64994351165765,101.61219891174137
2022-10-19,152.47324306024638,225.94661226380123,121.79019085167269,140.43207788046408,32.810291126162355,50.44240122692112,142.67960381722804,161.9304932406429,98.19606005596334,92.1794389463608,150.62305650244895,54.93689822857318,102.30683039309129,113.54491469769856,56.17065020216408,337.8213302627353,144.4083192146624,107.73081431607343,247.0967207087754,82.38023235379158,97.99594708962978,133.3247910719011,168.65991435688125,131.38558307949955,104.32735501870195,53.9376344883862,87.74115023403284,45.87177340689958,71.83187304524033,91.50494017963264,36.482458334650694,42.82502317205353,102.74667079720332
2022-10-20,151.14527841926412,222.26375362708328,121.60867828965765,140.52616237132327,32.99870152213978,50.37521136544591,142.99743435728544,163.70155076181078,96.45664019140266,92.61436591131287,150.28722874833343,55.37970200532156,102.28615494378928,114.40400232221197,55.59712396287297,337.3794092649582,143.2638614390419,107.6382703068185,246.73148386515214,82.00847790339934,96.82281650165285,133.03688063673678,168.95751151552716,130.17669915100623,103.46338655146656,53.933920454535965,87.70371270184465,46.62853914787483,70.57431573477157,92.06874421197395,36.25631774699707,43.031256041600514,103.75081773621002
2022-10-21,150.5882240620713,218.8279280564502,122.1261357204439,142.03767345344443,33.50286656054428,50.3954516540346,144.41203002675076,165.9171082810926,94.54581795507896,92.88491890494268,149.93522589324414,56.29303810925164,102.54810587668109,116.71318140775143,55.11858867903596,338.46338025781904,142.54607740754355,108.1500266117241,247.1442345607891,81.53041888343763,95.81443600615577,132.98564380212483,169.48385837681525,129.05642351453582,102.44982566110984,53.85906797073998,87.73434990116192,48.19647690777623,69.28743779453858,93.02261986994372,36.18197729606041,43.413138734989154,104.56844710606653
2022-10-24,150.30237495483664,216.55306181096034,122.65056233851443,143.46640533216046,33.977392828491816,50.267954387873566,146.1563751464578,167.22639896165498,93.07717640757834,93.52469742136088,150.14545227917623,57.154224294787056,103.06919909531199,118.67989718702572,55.04260540830643,339.85501669728575,142.36929535011188,108.93435060733309,248.38005476296502,81.0657280070364,94.88748563212161,133.30409757719528,170.89646197139828,127.78617001906207,102.36683410841384,53.587869741434254,87.8607440046915,49.74792223176489,68.26569455884308,93.79322826900508,36.09805468942612,43.77204009900016,104.92635080454042
2022-10-25,150.4579882852773,213.83679620562896,123.28429773939835,145.78752074969677,34.44028522438128,50.22836489472702,148.21197517413657,168.33642582550806,92.03106123536149,94.49683265030835,151.22939281337923,57.81659045447239,103.98303701628541,120.37343684322096,55.612821412925705,342.05700291352497,142.67708034720377,109.66844372457938,250.2226426830741,80.54305882580687,94.02950722495362,134.62803900808453,172.30084675162811,127.74500325023425,103.35450741490759,53.42865236083849,87.7747041531924,51.000050010648735,67.46457296899759,95.35414140092776,35.98250876638019,44.08510402868944,105.01723554176607
2022-10-26,150.35798189257176,210.70424730137495,123.09703959378304,145.80447336225228,34.911171485616876,50.295420567273425,150.540179125336,169.98432641658715,90.433034285124,96.65234350936659,151.77977109941747,58.816718486653734,104.18398547829406,122.16731936203544,56.14794137546528,347.10924192755186,141.50226148924378,111.22291719485897,249.96563302260654,79.69514974019103,92.29791273817206,134.8574868579083,173.65790071230964,127.91502559130855,104.50927214939817,53.49516214808275,87.76408253014016,52.02044834942038,66.29169618431047,96.73898441047463,35.76104338393777,44.45451414686069,105.44808241782806
2022-10-27,150.47167385839012,208.96930401765403,123.20172529617219,146.13543721088217,35.331868467784496,50.27491481786718,152.60348955209167,171.10372378918228,89.86687220200697,97.51705588244386,152.67418011753037,59.645920841066,104.82596182695353,123.72391861187305,56.67545928407886,350.9529314093802,149.07697766975068,112.60783353465634,250.1694310373648,79.23916989301038,91.20074643356392,135.96403727036974,174.840376603903,128.56161584879877,105.83443210578203,53.49798935464132,87.78967546984622,52.71633697816233,65.77481033590645,97.80849797601851,35.64985657787103,44.7154441335623,105.57978640164514
2022-10-28,152.53293312009828,207.51615479932317,124.40711956787437,146.18057698981184,35.70709827191314,50.40234921190392,155.06627082517514,171.78631522854442,90.02329144563952,100.54210736286392,154.53240982535414,60.65571607479897,104.78473677127377,125.17052730126795,57.47077964631906,354.8859877156058,152.2283378376377,114.66330234784193,250.2095199017059,79.32231394162474,91.52064238859896,138.4192467782159,176.3818872074483,130.02521389263222,107.4426191335962,53.62564046914526,87.68157680612406,52.91991810986108,65.56118832300547,99.23691657125656,35.68407274953505,45.001180854801206,105.56611053979331
2022-10-31,153.78927113434298,205.74948314048083,125.29066828181708,146.43131832275117,36.03957131898939,50.294758704890405,156.79889371508577,173.2987932289049,89.61704596247323,102.04984692026244,155.79469797612802,61.46706649599713,104.93669091734117,126.50434461018492,57.90688418031788,358.477346663808,154.76099853778854,116.20200467491388,249.85412705400427,78.74117418961774,91.77474686698599,139.70099372015852,177.6313358236415,131.0732752748735,108.2566406253761,53.55181432549825,87.66021462426757,53.48662175694915,64.86851168551865,100.44959992880632,35.51329127562239,45.26506452809859,106.0238012349973
2022-11-01,154.30794423992447,203.06733663835956,126.15050815579134,147.29129839671296,36.381457621360234,49.72602260982166,158.17173799785107,175.21388588534353,88.75450933828344,103.53018630116044,155.10568767777352,62.35776969282434,105.3018541422584,128.19025259794464,58.25402195739393,360.05506047366964,155.29847044456207,117.39166655323403,248.24760537420752,77.68540870585268,92.41595785718958,140.3410999996417,178.61674620370243,131.95526508055906,108.54315477690176,52.96680030304915,87.5420605896903,53.86206878950863,63.668220788702456,102.81149488381854,35.147599948564164,45.697494014097124,106.92866360716
2022-11-02,154.2294181238856,201.38412464647467,127.23216724423752,148.80014474906068,36.660868477447096,49.266663787994865,159.12658914869652,176.1866299930646,88.53079967292301,104.47576720611472,155.0712387679916,63.0053564874074,106.06685134794897,129.44533155550047,58.459900214742504,361.83770483981186,155.81176589124442,118.07787936788478,246.97989944385827,76.73484325552661,92.34116582745234,140.35591298686074,179.04986547615684,132.45206925768778,108.64838714657022,52.49216666244546,87.17298078210757,54.25141889496644,62.8541081866893,104.28340281754589,34.90035100747368,46.07475470040298,107.52115724908998
2022-11-03,154.29507027431103,201.34648455081484,128.08836960748604,152.60729038162927,36.85146302068895,48.973889016913574,160.37262219932038,177.53391798904255,88.85433459839852,105.21449159219674,155.95455023206702,63.65358358588578,107.07270159450684,130.45627204800581,58.62315843350234,364.59612504992657,155.59323794130881,118.6541405977749,246.60867497656884,76.59530008650758,92.35841644256303,140.80509460005248,178.99261334757549,132.8026054921133,108.95284688967602,52.26426160569538,86.8840781090428,54.698214947596924,62.75651296473461,105.6721446928405,34.78880453548573,46.2321269456985,108.3718402950027
2022-11-04,154.38269064592419,202.33291842184528,128.71056847689164,156.37250854521173,37.06643647723087,49.46816256672203,161.90630734354676,178.9624032495098,89.28248792083785,105.54477152003321,156.34808286650573,64.47525955402915,107.3578888496179,131.64112023786052,58.77764000720815,365.9697737134784,155.1891693077717,119.08446836011544,246.67338207593602,76.91810592472945,93.35611007176644,143.3237905689285,178.59121086037644,133.31415160262497,109.08947798808711,52.50191673536746,87.86885676314468,55.25214332552409,62.78862728773717,107.2406656505091,34.82772297598863,46.502571079261216,109.31071094483711
2022-11-07,154.4437069614885,202.99783930414458,129.0597134516469,160.89112566345105,37.21978768271265,49.82047655354793,163.15031285596234,180.19162743528162,89.46647094241625,105.6103329693952,156.42979080316363,65.53988441410365,107.35232335133928,132.46163421317138,58.89439402262037,368.00740771207444,153.72908703304518,119.35405884582478,246.66116433133513,76.98434388381078,93.61231955896788,145.6118061281198,177.96073468385194,133.99825010186788,109.13994367590556,52.72421665521044,88.33327205088582,55.933259880799156,62.81140935130208,108.70798951515913,34.8706726921534,46.72536260629644,110.20107681015008
2022-11-08,154.401744932616,203.67806919161742,129.27382537409312,165.78626023749453,37.11920757886557,50.39948812612649,164.0207487041223,180.92764074741459,89.75724291297584,105.70779190340338,156.42007619828212,66.32679654736998,107.28852547804307,132.2785471074032,58.966621563942276,370.12693879354504,152.64347384710192,119.51911562006408,246.63207788472195,77.25647227389219,93.94838593067749,148.06747853279214,176.92356150905962,134.57882178554726,109.35686925437192,53.37031553345609,89.30701093127539,56.36415597877631,62.803977395844065,109.7574072883636,34.99785812447129,46.658325747013,110.83621903911649
2022-11-09,154.73393599222325,203.50477942765798,129.5167443676351,169.3661076336472,36.72810936768063,50.682620754307386,164.1499721047309,180.30789154836162,89.77950442545078,105.84066328009364,156.41850251708524,66.76415391169155,107.21967988146002,131.38927228139028,58.95368821414465,370.71877219521946,151.26750338813233,119.20511676218217,246.67252995471037,77.52043243161062,94.03865468557794,148.42782721589555,176.62767323867348,134.89803015558496,109.31595056862928,53.73588380379775,89.97957574257751,56.38471709833482,62.4687380767265,110.02605599744044,35.02922326929236,46.26906307481332,110.58241489008432
2022-11-10,154.95641156872415,207.83923072335244,128.77996377724688,174.6652992682374,36.83708201477832,51.402115125773484,164.08908962099318,180.66247218534053,90.67716073484462,105.25787996561077,157.078167393914,67.66648097467984,106.7973097863306,132.0196513662836,59.25491013023166,372.5586602621688,149.50128693392767,120.18428620251905,247.7275277978479,78.82946148932713,95.7490897059134,153.34049679386447,177.13108571879235,136.29587286701513,111.39354050267413,54.53608631506208,91.66970070815306,56.515219357190304,62.575807061782925,111.49870165689468,35.27140358538865,46.44955039623367,110.7323692360305
2022-11-11,155.30627915995657,211.57650057574895,128.50661692302756,178.94405385835435,36.84072165869606,53.044288465882794,163.50417853798197,180.8459941296064,90.85537035653701,104.37021106257654,158.29662756857655,68.45466832378962,106.7846035289308,132.48724631405133,59.46265740413526,371.93403052849163,148.20151136783298,121.70582781802797,249.61501697770925,79.80508255465877,99.17190478253788,158.06137117928174,176.66994509838446,137.14712246941863,112.13277937720332,56.33661543571186,93.46198966363478,56.43366912020234,62.55705477404396,112.6173132428676,35.4270256441131,46.56639388223571,110.89731996040099
2022-11-14,155.5888059283322,213.29755335196836,127.44368427263325,181.77835038564177,36.945232698329946,54.42482301844935,163.04698489687334,180.68732731664645,91.21299982355634,103.2776021041505,158.97392461102305,69.01921909233808,106.31375732831218,132.99902738202175,59.56216232412077,371.4770663762979,145.71096928858373,122.4894648445696,250.0659098680538,80.37731698867378,101.27501196791658,162.27003214423542,176.43052339638243,138.00215164945294,112.53165080365628,57.62768621773152,94.90491726002755,56.07452551583965,62.555439163702815,113.27832724971402,35.561200509207914,46.60823968151212,111.0756130890395
2022-11-15,156.04174121955734,215.6650010779838,125.86379986941867,184.52829916824646,37.11153132170685,55.89696097069594,162.51764634725987,180.4432441556011,91.88920478680083,102.0503585007823,159.44074044740046,69.77081934508034,105.9747189807585,133.4424708408581,59.6634539293486,370.6705769291496,143.52245163222233,123.2765171849558,250.47081821067877,81.14301432810396,103.60952513674795,166.58832352349467,176.38259688713038,138.63886500632904,112.92295186125568,58.95310223810283,96.2491264240744,55.54425664757734,62.624561230830146,114.0696045755974,35.60494504039811,46.66071975630243,111.13670188393843
2022-11-16,156.31671520058902,217.39042957115723,124.32507162935873,186.37855603784735,37.08663388563551,56.86977239863293,161.70544385030098,180.1784741242049,92.5633939602341,100.54666081875135,159.68950920589157,69.99224470514751,105.86428466773398,133.3653070135051,59.62471979607445,368.5029183620396,140.7564271426093,123.25924426397889,251.09467181320034,82.01889951571316,105.14546351862542,168.46511857776457,176.1676839531635,139.44853569342362,113.04606534762699,59.88948217279245,97.29655237228536,54.945774236120734,62.72379604922612,113.82692528373525,35.66415631564085,46.49890171429067,111.22629180256124
2022-11-17,156.77696117805235,217.99406685556912,122.57042339643361,187.89533882598255,36.91524995087213,57.65807042704922,160.59939114082098,179.75989764474028,92.57197252709854,98.77331697712114,159.81100509194528,70.01271339105332,105.63539403058323,132.71757342066573,59.288002686880404,365.49793109472444,137.97840436067062,122.72871291217571,251.7113766259895,81.98932912461275,106.30836572129343,169.5453944858631,175.5048332639588,139.680824805523,112.87549401498431,60.73675705053402,98.18949383907001,53.91829193138253,62.66137488529962,113.304569594818,35.755484510587934,46.24205016309936,111.17440231395472
2022-11-18,157.1859133297586,218.04757200067257,119.6406669564513,189.36132760618085,36.89257907164383,58.41525668101845,160.73980462825085,179.60434770853004,92.83123530186545,96.94658702477012,159.91038907165463,70.16820854705995,105.08487741606473,132.98042466955695,59.00957722710826,364.4258921430262,135.3350654614525,122.47727078303103,251.68381774445143,82.03199871721554,107.36001434485203,170.07082768520416,175.04693197025927,140.2204380719766,112.90197108507765,61.56987039912868,99.16080190223384,53.86703570400827,62.813621948622384,113.1117204402009,35.72958202675048,46.169268905010355,111.11672899471667
2022-11-21,157.08553720717927,217.72523845839936,116.05305587110922,190.38171024849774,36.86173449306513,58.80113427119977,160.69496522912897,179.06304027638743,92.99958639002342,94.28488171731917,159.90349805663553,70.26959977278173,104.01506144887588,132.97345631079182,59.17648041622607,364.175888535163,132.3243167095913,122.3522483297112,250.97142694810782,82.1949145982423,107.86809542534638,170.24769389993733,176.08899028368057,141.00865518355732,112.79615213644048,62.09688540968172,99.84771995493327,53.86666521061861,62.97639803241386,112.71397979130373,35.763372908348956,46.145471934450036,110.95505652456573
2022-11-22,156.83330153296265,218.12627150101167,111.32331271122902,191.35119187704737,36.85913682302571,59.36297503481005,161.8582139391634,179.15260616418445,93.36763742902839,90.42279963967488,159.50172174218383,70.31461088856346,102.46825257107815,133.11633295871314,59.51590111141786,364.1391294194815,126.70906281462436,122.14157346895034,249.99747933965057,82.6157005366863,108.82676442424413,171.70186926312493,176.93930009865358,142.0008773778875,113.28176740057103,62.7074305716825,100.48802365261386,53.93923789505904,63.11838757899514,112.85860616850651,35.938963660504264,46.144731088162295,110.93628770430577
2022-11-23,157.055780755002,218.38784051805686,107.23441784067674,190.72785978821292,36.879548257445016,60.09388478725186,163.13525529864737,179.1173217609312,93.85106611136027,83.90103278646163,159.27857654762843,70.54335370830619,102.91918873248014,133.51747115640325,59.88082707132475,364.45108008765663,122.82795783410413,122.26240928974923,251.78674064755648,83.12601990579941,109.77241137107134,173.28601087370956,177.71466427309974,143.02460853332204,113.7042575290573,63.421740629561526,101.19608213095255,53.96794678312008,63.34123606234388,112.73769021320487,36.006966338998275,46.18769578486218,110.86018859930633
2022-11-25,157.20396599830167,218.8117196435922,103.86725711631755,190.78672502659734,36.90494073555224,60.61952554581322,164.79030919185755,178.99702426641923,94.45639469308648,74.25165785487665,158.8343003336945,70.70022542502286,103.34422947064269,133.82093662016595,60.204045921200525,365.2142602078466,123.57399764767095,122.44536991993905,253.2955322889242,83.5435571494515,110.30312756350926,174.22891802000026,178.18394986347528,143.86825580186556,114.21839041636852,63.89369432967702,101.66207975999144,54.03034993131998,63.686995422820466,112.62515860450327,35.9960583492068,46.20938172085207,110.63169917623605
2022-11-28,155.94834799989403,218.8853277175752,102.4388999773268,189.99585680451645,36.88206340882144,60.70628925301608,166.02060895544898,179.01645873051524,94.93331176021461,74.40266899873838,157.33771489807395,70.67581758859544,103.3186091949641,133.7728351258471,60.4689533756675,365.95851358238394,123.97189422520745,122.44188516040201,253.8202223183892,83.85112960304973,110.77013422737596,174.79332981311586,178.4171731067191,144.75044204937313,114.14517006203069,63.98893893408434,101.98821613617368,54.11342418595522,63.71336552248057,112.20171267498375,36.01543436798414,46.22374830516858,110.632043052195
