Date,AAPL_ma50,AMT_ma50,AMZN_ma50,BA_ma50,BAC_ma50,BHP_ma50,COR_ma50,CVX_ma50,DUK_ma50,DVA_ma50,ECL_ma50,GE_ma50,GOOGL_ma50,JPM_ma50,KO_ma50,LLY_ma50,META_ma50,MMM_ma50,MSFT_ma50,NEE_ma50,NKE_ma50,NVDA_ma50,PEP_ma50,PG_ma50,PLD_ma50,RIO_ma50,SBUX_ma50,SLB_ma50,SO_ma50,SPG_ma50,VZ_ma50,WFC_ma50,XOM_ma50
2020-06-22,76.0743032836914,226.47555297851562,121.9709603881836,152.57980072021485,21.62994853973389,34.227818908691404,87.41153533935547,76.75478469848633,72.92374755859375,78.99579986572266,189.64454162597656,41.42710014343262,68.34820014953613,85.50733261108398,40.93083251953125,146.29341613769532,212.20524810791017,127.75291732788087,176.1056982421875,54.95217613220215,89.21826400756837,81.46215942382813,118.57592895507813,106.41219085693359,81.86516021728515,35.87122184753418,70.61929397583008,16.482384586334227,47.968838424682616,50.19737274169922,45.95301612854004,24.94296485900879,37.462905426025394
2020-06-23,76.5340219116211,226.7641766357422,122.5665005493164,153.39080078125,21.648823814392088,34.386462364196774,87.72525527954102,76.88638061523437,72.84649780273438,79.10799987792969,190.1347198486328,41.424638214111326,68.6017700958252,85.50267532348633,40.91536903381348,146.59008697509765,213.55281860351562,127.97116149902344,176.81869140625,54.9901806640625,89.5582144165039,82.0019610595703,118.60253479003906,106.4586489868164,81.9667921447754,35.99934898376465,70.69585006713868,16.551939659118652,47.90400863647461,50.27386741638183,45.92488525390625,24.877192764282228,37.541933135986326
2020-06-24,76.89480819702149,226.76679229736328,123.01758056640625,154.1046008300781,21.65327705383301,34.51154350280762,87.91311965942383,76.95853744506836,72.69366638183594,79.11519989013672,190.4471484375,41.375398025512695,68.76924011230469,85.48763046264648,40.84710456848145,146.71616119384765,214.66863494873047,128.0314013671875,177.2949740600586,54.99301139831543,89.80500183105468,82.42872283935547,118.46260360717774,106.39048599243164,81.98863784790039,36.10751365661621,70.70296234130859,16.5971893119812,47.80217231750488,50.23205642700195,45.8564274597168,24.813538970947267,37.589766082763674
2020-06-25,77.29174377441406,226.9113037109375,123.46448059082032,154.6826010131836,21.702187957763673,34.68246204376221,88.15647613525391,77.09276214599609,72.57218154907227,79.13999984741211,190.86481323242188,41.39755630493164,68.95304008483886,85.61605041503907,40.80697273254395,146.95180480957032,215.8415902709961,128.21673080444336,177.8547216796875,55.00785537719727,90.12381744384766,82.92173538208007,118.41616439819336,106.34441482543946,82.08827728271484,36.25956726074219,70.73459228515625,16.667896060943605,47.733712615966795,50.29097183227539,45.81333641052246,24.80427070617676,37.68054229736328
2020-06-26,77.62284469604492,226.83355895996092,123.74916046142579,155.39800079345704,21.736421432495117,34.83675476074219,88.41030014038085,77.22213287353516,72.44092575073242,79.1181997680664,191.2419058227539,41.42829635620117,69.058150100708,85.71026077270508,40.7516072845459,147.11966888427733,216.63734588623046,128.3699871826172,178.23736785888673,55.008042907714845,90.26973770141602,83.27887283325195,118.31419082641601,106.24477508544922,82.12789688110351,36.3916586303711,70.70631088256836,16.732919692993164,47.66925971984863,50.430341720581055,45.74016311645508,24.78560131072998,37.76723999023437
2020-06-29,78.01276611328124,226.8481674194336,124.05454040527344,156.2078009033203,21.741364669799804,34.9759757232666,88.60537734985351,77.25200561523438,72.28974731445312,79.09919967651368,191.57342742919923,41.42462760925293,69.17632003784179,85.67121536254882,40.693365478515624,147.23697326660155,217.4644680786133,128.54875366210936,178.63073669433595,54.977475280761716,90.38870452880859,83.65684463500976,118.21680191040039,106.13166473388672,82.15533630371094,36.50421226501465,70.64728622436523,16.785785636901856,47.57930847167969,50.62054977416992,45.67886016845703,24.74668315887451,37.79919586181641
2020-06-30,78.44607940673828,227.04745574951173,124.41975036621093,157.00160095214844,21.766986351013184,35.1462727355957,88.82619903564454,77.36851669311524,72.19090774536133,79.1315997314453,192.07964599609375,41.46528038024903,69.33321998596192,85.71330551147462,40.66785537719726,147.3725830078125,218.44003326416015,128.7814584350586,179.19046264648438,54.9951700592041,90.5881851196289,84.12045623779296,118.19423568725585,106.12745239257812,82.25337142944336,36.64267456054687,70.62308303833008,16.84703815460205,47.527261657714845,50.85098487854004,45.63007797241211,24.718550033569336,37.87107360839844
2020-07-01,78.91776184082032,227.49369262695313,124.97033035278321,157.88140106201172,21.799242820739746,35.342362823486326,89.09861404418945,77.48998123168946,72.14759689331055,79.29379974365234,192.66419982910156,41.49853042602539,69.56305992126465,85.78871002197266,40.665156021118165,147.58838714599608,219.77361846923827,129.03890380859374,179.9128646850586,55.05075065612793,90.82697540283203,84.67790573120118,118.23794891357421,106.14737762451172,82.37554519653321,36.803364486694335,70.65491561889648,16.905426483154297,47.493239669799806,51.1083438873291,45.595117263793945,24.696181831359862,37.92974723815918
2020-07-02,79.35174911499024,227.71836517333983,125.4971403503418,158.79820098876954,21.829150199890137,35.53379150390625,89.365595703125,77.57634414672852,72.07373825073242,79.46659973144531,193.17337432861328,41.547798233032225,69.77457984924317,85.86434616088867,40.6582266998291,147.73854766845704,220.79533416748046,129.2904086303711,180.55549102783203,55.05342674255371,91.01707077026367,85.16883605957031,118.26047500610352,106.1887825012207,82.52550613403321,36.944941482543946,70.5950015258789,16.95662103652954,47.43153800964355,51.36728675842285,45.543082809448244,24.679135704040526,37.975490493774416
2020-07-06,79.83857955932618,228.05500091552733,126.15473037719727,159.80160095214845,21.864534072875976,35.72149101257324,89.63017471313476,77.62766723632812,71.99947708129883,79.62399978637696,193.69311309814452,41.60817855834961,70.0030598449707,85.98140594482422,40.66831192016602,147.88519104003908,221.89716491699218,129.54779571533203,181.32451110839844,55.08614837646484,91.26365936279296,85.7156997680664,118.3332536315918,106.2294401550293,82.69595825195313,37.09940200805664,70.6081950378418,17.000315608978273,47.37098823547363,51.61720199584961,45.50487007141113,24.669719581604003,38.00485893249512
2020-07-07,80.28101837158204,228.4643081665039,126.74463027954101,160.7996011352539,21.882460708618165,35.89007881164551,89.82139770507813,77.63714721679688,71.93287872314453,79.78379974365234,194.13960174560546,41.670976638793945,70.21637985229492,86.02635482788087,40.67168090820312,147.97237365722657,222.9118881225586,129.7047901916504,181.98576293945314,55.12433219909668,91.43526565551758,86.24123794555663,118.33766143798829,106.29215850830079,82.81156845092774,37.24678367614746,70.59142776489257,17.04097322463989,47.296544036865235,51.845895233154295,45.457876739501955,24.63431495666504,38.010541076660154
2020-07-08,80.76492446899414,228.74821136474608,127.44974014282226,161.82760131835937,21.87867977142334,36.07047542572022,89.95246246337891,77.60217178344726,71.85893981933594,79.84299987792969,194.32552551269532,41.72517593383789,70.44911987304687,86.01899612426757,40.64870674133301,148.13587677001954,224.0322994995117,129.746124420166,182.7452526855469,55.17475685119629,91.62173385620117,86.79810226440429,118.3519822692871,106.39134017944336,82.89337478637695,37.40832305908203,70.53283966064453,17.080690479278566,47.215209884643556,51.980830688476566,45.41836303710937,24.57369297027588,38.011135482788085
2020-07-09,81.27923385620117,229.17042175292968,128.31829010009767,162.66720123291014,21.861282997131347,36.23455711364746,90.0915950012207,77.5026220703125,71.74090454101562,79.86559982299805,194.33272033691406,41.699308166503904,70.73518981933594,85.96310531616211,40.605761489868165,148.32394104003907,225.26279388427736,129.66796157836913,183.61535278320312,55.23891159057617,91.78354934692383,87.44190185546876,118.30590209960937,106.4932568359375,83.0307568359375,37.56405776977539,70.44619766235351,17.10101753234863,47.121771011352536,51.963751220703124,45.36495849609375,24.495389022827148,37.96533737182617
2020-07-10,81.75219818115234,229.69216400146485,129.14558013916016,163.45600128173828,21.850559539794922,36.37377799987793,90.24689346313477,77.36657409667968,71.66694229125977,79.85759994506836,194.40053466796874,41.71408386230469,70.9320198059082,85.95142929077149,40.57820732116699,148.49374481201173,226.27931549072267,129.63617904663087,184.32589111328124,55.35694030761719,91.97861282348633,88.04438751220704,118.34419143676757,106.61741622924805,83.12587615966797,37.70605941772461,70.40659591674805,17.095671310424805,47.06219436645508,51.90786598205566,45.315882263183596,24.423020057678222,37.9003759765625
2020-07-13,82.18690780639649,230.0382339477539,129.77558013916016,164.14860107421876,21.85614688873291,36.53055679321289,90.40031860351563,77.27720596313476,71.62811004638672,79.86879989624023,194.53953155517578,41.703010406494144,71.09754989624024,86.00232345581054,40.574163665771486,148.64904663085937,226.96438842773438,129.71027313232423,184.8744284057617,55.47784629821777,92.16132125854492,88.5925163269043,118.40969146728516,106.73008987426758,83.21505294799805,37.883880157470706,70.33901260375977,17.10824739456177,47.01262077331543,51.879445190429685,45.277042922973635,24.366681060791016,37.8517268371582
2020-07-14,82.67558670043945,230.50856689453124,130.5735400390625,165.08040130615234,21.878379020690918,36.74684631347656,90.65510391235351,77.28066696166992,71.62817291259766,79.97759979248048,194.8191796875,41.751058654785155,71.30108993530274,86.10830139160156,40.58629486083984,148.85770782470703,227.71279418945312,129.90346237182618,185.5372280883789,55.6462133026123,92.38127426147462,89.25274887084962,118.52457244873047,106.88086791992187,83.34391876220702,38.107571868896486,70.32705963134765,17.159493732452393,47.01100700378418,51.87912757873535,45.26456398010254,24.315327796936035,37.88083106994629
